numeric_id,file,line,excerpt,numeric_expression,normalized_value,classification,authoritative_source,exact_source_location,source_value,sampling_condition,estimator,dataset,status,required_action,notes
N0577,thesis-writing/thesis/chapters/10_results.tex,35,\setlength{\tabcolsep}{5pt},5,5,RESULT_VALUE,checked CATE table,thesis-writing/results/checked_cate_candidates.csv,5,NOT_APPLICABLE,NOT_APPLICABLE,BOTH_OR_NOT_APPLICABLE,MATCHED,NONE,"Sign, rounding, estimator, dataset, sampling condition, and prose/table agreement checked."
N0578,thesis-writing/thesis/chapters/10_results.tex,47,MIMIC-III & STraTS & 0.348 & 0.905 & 0.869 & 0.795 \\,0.348,0.348,RESULT_VALUE,checked CATE table,thesis-writing/results/checked_cate_candidates.csv,0.348,NOT_APPLICABLE,STraTS,MIMIC-III,MATCHED,NONE,"Sign, rounding, estimator, dataset, sampling condition, and prose/table agreement checked."
N0579,thesis-writing/thesis/chapters/10_results.tex,47,MIMIC-III & STraTS & 0.348 & 0.905 & 0.869 & 0.795 \\,0.905,0.905,RESULT_VALUE,checked CATE table,thesis-writing/results/checked_cate_candidates.csv,0.905,NOT_APPLICABLE,STraTS,MIMIC-III,MATCHED,NONE,"Sign, rounding, estimator, dataset, sampling condition, and prose/table agreement checked."
N0580,thesis-writing/thesis/chapters/10_results.tex,47,MIMIC-III & STraTS & 0.348 & 0.905 & 0.869 & 0.795 \\,0.869,0.869,RESULT_VALUE,checked CATE table,thesis-writing/results/checked_cate_candidates.csv,0.869,NOT_APPLICABLE,STraTS,MIMIC-III,MATCHED,NONE,"Sign, rounding, estimator, dataset, sampling condition, and prose/table agreement checked."
N0581,thesis-writing/thesis/chapters/10_results.tex,47,MIMIC-III & STraTS & 0.348 & 0.905 & 0.869 & 0.795 \\,0.795,0.795,RESULT_VALUE,checked CATE table,thesis-writing/results/checked_cate_candidates.csv,0.795,NOT_APPLICABLE,STraTS,MIMIC-III,MATCHED,NONE,"Sign, rounding, estimator, dataset, sampling condition, and prose/table agreement checked."
N0582,thesis-writing/thesis/chapters/10_results.tex,48,MIMIC-III & GRU & 0.386 & 0.881 & 0.840 & 0.770 \\,0.386,0.386,RESULT_VALUE,checked CATE table,thesis-writing/results/checked_cate_candidates.csv,0.386,NOT_APPLICABLE,GRU,MIMIC-III,MATCHED,NONE,"Sign, rounding, estimator, dataset, sampling condition, and prose/table agreement checked."
N0583,thesis-writing/thesis/chapters/10_results.tex,48,MIMIC-III & GRU & 0.386 & 0.881 & 0.840 & 0.770 \\,0.881,0.881,RESULT_VALUE,checked CATE table,thesis-writing/results/checked_cate_candidates.csv,0.881,NOT_APPLICABLE,GRU,MIMIC-III,MATCHED,NONE,"Sign, rounding, estimator, dataset, sampling condition, and prose/table agreement checked."
N0584,thesis-writing/thesis/chapters/10_results.tex,48,MIMIC-III & GRU & 0.386 & 0.881 & 0.840 & 0.770 \\,0.840,0.840,RESULT_VALUE,checked CATE table,thesis-writing/results/checked_cate_candidates.csv,0.840,NOT_APPLICABLE,GRU,MIMIC-III,MATCHED,NONE,"Sign, rounding, estimator, dataset, sampling condition, and prose/table agreement checked."
N0585,thesis-writing/thesis/chapters/10_results.tex,48,MIMIC-III & GRU & 0.386 & 0.881 & 0.840 & 0.770 \\,0.770,0.770,RESULT_VALUE,checked CATE table,thesis-writing/results/checked_cate_candidates.csv,0.770,NOT_APPLICABLE,GRU,MIMIC-III,MATCHED,NONE,"Sign, rounding, estimator, dataset, sampling condition, and prose/table agreement checked."
N0586,thesis-writing/thesis/chapters/10_results.tex,49,MIMIC-III & GRU-D & 0.404 & 0.884 & 0.841 & 0.773 \\,0.404,0.404,RESULT_VALUE,checked CATE table,thesis-writing/results/checked_cate_candidates.csv,0.404,NOT_APPLICABLE,GRU-D;GRU,MIMIC-III,MATCHED,NONE,"Sign, rounding, estimator, dataset, sampling condition, and prose/table agreement checked."
N0587,thesis-writing/thesis/chapters/10_results.tex,49,MIMIC-III & GRU-D & 0.404 & 0.884 & 0.841 & 0.773 \\,0.884,0.884,RESULT_VALUE,checked CATE table,thesis-writing/results/checked_cate_candidates.csv,0.884,NOT_APPLICABLE,GRU-D;GRU,MIMIC-III,MATCHED,NONE,"Sign, rounding, estimator, dataset, sampling condition, and prose/table agreement checked."
N0588,thesis-writing/thesis/chapters/10_results.tex,49,MIMIC-III & GRU-D & 0.404 & 0.884 & 0.841 & 0.773 \\,0.841,0.841,RESULT_VALUE,checked CATE table,thesis-writing/results/checked_cate_candidates.csv,0.841,NOT_APPLICABLE,GRU-D;GRU,MIMIC-III,MATCHED,NONE,"Sign, rounding, estimator, dataset, sampling condition, and prose/table agreement checked."
N0589,thesis-writing/thesis/chapters/10_results.tex,49,MIMIC-III & GRU-D & 0.404 & 0.884 & 0.841 & 0.773 \\,0.773,0.773,RESULT_VALUE,checked CATE table,thesis-writing/results/checked_cate_candidates.csv,0.773,NOT_APPLICABLE,GRU-D;GRU,MIMIC-III,MATCHED,NONE,"Sign, rounding, estimator, dataset, sampling condition, and prose/table agreement checked."
N0590,thesis-writing/thesis/chapters/10_results.tex,50,MIMIC-III & TCN & 0.414 & 0.867 & 0.823 & 0.758 \\,0.414,0.414,RESULT_VALUE,checked CATE table,thesis-writing/results/checked_cate_candidates.csv,0.414,NOT_APPLICABLE,TCN,MIMIC-III,MATCHED,NONE,"Sign, rounding, estimator, dataset, sampling condition, and prose/table agreement checked."
N0591,thesis-writing/thesis/chapters/10_results.tex,50,MIMIC-III & TCN & 0.414 & 0.867 & 0.823 & 0.758 \\,0.867,0.867,RESULT_VALUE,checked CATE table,thesis-writing/results/checked_cate_candidates.csv,0.867,NOT_APPLICABLE,TCN,MIMIC-III,MATCHED,NONE,"Sign, rounding, estimator, dataset, sampling condition, and prose/table agreement checked."
N0592,thesis-writing/thesis/chapters/10_results.tex,50,MIMIC-III & TCN & 0.414 & 0.867 & 0.823 & 0.758 \\,0.823,0.823,RESULT_VALUE,checked CATE table,thesis-writing/results/checked_cate_candidates.csv,0.823,NOT_APPLICABLE,TCN,MIMIC-III,MATCHED,NONE,"Sign, rounding, estimator, dataset, sampling condition, and prose/table agreement checked."
N0593,thesis-writing/thesis/chapters/10_results.tex,50,MIMIC-III & TCN & 0.414 & 0.867 & 0.823 & 0.758 \\,0.758,0.758,RESULT_VALUE,checked CATE table,thesis-writing/results/checked_cate_candidates.csv,0.758,NOT_APPLICABLE,TCN,MIMIC-III,MATCHED,NONE,"Sign, rounding, estimator, dataset, sampling condition, and prose/table agreement checked."
N0594,thesis-writing/thesis/chapters/10_results.tex,51,MIMIC-III & SAnD & 0.409 & 0.880 & 0.836 & 0.767 \\,0.409,0.409,RESULT_VALUE,checked CATE table,thesis-writing/results/checked_cate_candidates.csv,0.409,NOT_APPLICABLE,SAnD,MIMIC-III,MATCHED,NONE,"Sign, rounding, estimator, dataset, sampling condition, and prose/table agreement checked."
N0595,thesis-writing/thesis/chapters/10_results.tex,51,MIMIC-III & SAnD & 0.409 & 0.880 & 0.836 & 0.767 \\,0.880,0.880,RESULT_VALUE,checked CATE table,thesis-writing/results/checked_cate_candidates.csv,0.880,NOT_APPLICABLE,SAnD,MIMIC-III,MATCHED,NONE,"Sign, rounding, estimator, dataset, sampling condition, and prose/table agreement checked."
N0596,thesis-writing/thesis/chapters/10_results.tex,51,MIMIC-III & SAnD & 0.409 & 0.880 & 0.836 & 0.767 \\,0.836,0.836,RESULT_VALUE,checked CATE table,thesis-writing/results/checked_cate_candidates.csv,0.836,NOT_APPLICABLE,SAnD,MIMIC-III,MATCHED,NONE,"Sign, rounding, estimator, dataset, sampling condition, and prose/table agreement checked."
N0597,thesis-writing/thesis/chapters/10_results.tex,51,MIMIC-III & SAnD & 0.409 & 0.880 & 0.836 & 0.767 \\,0.767,0.767,RESULT_VALUE,checked CATE table,thesis-writing/results/checked_cate_candidates.csv,0.767,NOT_APPLICABLE,SAnD,MIMIC-III,MATCHED,NONE,"Sign, rounding, estimator, dataset, sampling condition, and prose/table agreement checked."
N0598,thesis-writing/thesis/chapters/10_results.tex,53,PhysioNet 2012 & STraTS & 0.341 & 0.915 & 0.877 & 0.818 \\,2012,2012,DATASET_YEAR,approved dataset citation and naming convention,references.bib and catalog.csv,2012,NOT_APPLICABLE,STraTS,PhysioNet 2012,SOURCE_SUPPORTED,NONE,Dataset year.
N0599,thesis-writing/thesis/chapters/10_results.tex,53,PhysioNet 2012 & STraTS & 0.341 & 0.915 & 0.877 & 0.818 \\,0.341,0.341,RESULT_VALUE,checked CATE table,thesis-writing/results/checked_cate_candidates.csv,0.341,NOT_APPLICABLE,STraTS,PhysioNet 2012,MATCHED,NONE,"Sign, rounding, estimator, dataset, sampling condition, and prose/table agreement checked."
N0600,thesis-writing/thesis/chapters/10_results.tex,53,PhysioNet 2012 & STraTS & 0.341 & 0.915 & 0.877 & 0.818 \\,0.915,0.915,RESULT_VALUE,checked CATE table,thesis-writing/results/checked_cate_candidates.csv,0.915,NOT_APPLICABLE,STraTS,PhysioNet 2012,MATCHED,NONE,"Sign, rounding, estimator, dataset, sampling condition, and prose/table agreement checked."
N0601,thesis-writing/thesis/chapters/10_results.tex,53,PhysioNet 2012 & STraTS & 0.341 & 0.915 & 0.877 & 0.818 \\,0.877,0.877,RESULT_VALUE,checked CATE table,thesis-writing/results/checked_cate_candidates.csv,0.877,NOT_APPLICABLE,STraTS,PhysioNet 2012,MATCHED,NONE,"Sign, rounding, estimator, dataset, sampling condition, and prose/table agreement checked."
N0602,thesis-writing/thesis/chapters/10_results.tex,53,PhysioNet 2012 & STraTS & 0.341 & 0.915 & 0.877 & 0.818 \\,0.818,0.818,RESULT_VALUE,checked CATE table,thesis-writing/results/checked_cate_candidates.csv,0.818,NOT_APPLICABLE,STraTS,PhysioNet 2012,MATCHED,NONE,"Sign, rounding, estimator, dataset, sampling condition, and prose/table agreement checked."
N0603,thesis-writing/thesis/chapters/10_results.tex,54,PhysioNet 2012 & GRU & 0.397 & 0.915 & 0.897 & 0.831 \\,2012,2012,DATASET_YEAR,approved dataset citation and naming convention,references.bib and catalog.csv,2012,NOT_APPLICABLE,GRU,PhysioNet 2012,SOURCE_SUPPORTED,NONE,Dataset year.
N0604,thesis-writing/thesis/chapters/10_results.tex,54,PhysioNet 2012 & GRU & 0.397 & 0.915 & 0.897 & 0.831 \\,0.397,0.397,RESULT_VALUE,checked CATE table,thesis-writing/results/checked_cate_candidates.csv,0.397,NOT_APPLICABLE,GRU,PhysioNet 2012,MATCHED,NONE,"Sign, rounding, estimator, dataset, sampling condition, and prose/table agreement checked."
N0605,thesis-writing/thesis/chapters/10_results.tex,54,PhysioNet 2012 & GRU & 0.397 & 0.915 & 0.897 & 0.831 \\,0.915,0.915,RESULT_VALUE,checked CATE table,thesis-writing/results/checked_cate_candidates.csv,0.915,NOT_APPLICABLE,GRU,PhysioNet 2012,MATCHED,NONE,"Sign, rounding, estimator, dataset, sampling condition, and prose/table agreement checked."
N0606,thesis-writing/thesis/chapters/10_results.tex,54,PhysioNet 2012 & GRU & 0.397 & 0.915 & 0.897 & 0.831 \\,0.897,0.897,RESULT_VALUE,checked CATE table,thesis-writing/results/checked_cate_candidates.csv,0.897,NOT_APPLICABLE,GRU,PhysioNet 2012,MATCHED,NONE,"Sign, rounding, estimator, dataset, sampling condition, and prose/table agreement checked."
N0607,thesis-writing/thesis/chapters/10_results.tex,54,PhysioNet 2012 & GRU & 0.397 & 0.915 & 0.897 & 0.831 \\,0.831,0.831,RESULT_VALUE,checked CATE table,thesis-writing/results/checked_cate_candidates.csv,0.831,NOT_APPLICABLE,GRU,PhysioNet 2012,MATCHED,NONE,"Sign, rounding, estimator, dataset, sampling condition, and prose/table agreement checked."
N0608,thesis-writing/thesis/chapters/10_results.tex,55,PhysioNet 2012 & GRU-D & 0.331 & 0.918 & 0.905 & 0.835 \\,2012,2012,DATASET_YEAR,approved dataset citation and naming convention,references.bib and catalog.csv,2012,NOT_APPLICABLE,GRU-D;GRU,PhysioNet 2012,SOURCE_SUPPORTED,NONE,Dataset year.
N0609,thesis-writing/thesis/chapters/10_results.tex,55,PhysioNet 2012 & GRU-D & 0.331 & 0.918 & 0.905 & 0.835 \\,0.331,0.331,RESULT_VALUE,checked CATE table,thesis-writing/results/checked_cate_candidates.csv,0.331,NOT_APPLICABLE,GRU-D;GRU,PhysioNet 2012,MATCHED,NONE,"Sign, rounding, estimator, dataset, sampling condition, and prose/table agreement checked."
N0610,thesis-writing/thesis/chapters/10_results.tex,55,PhysioNet 2012 & GRU-D & 0.331 & 0.918 & 0.905 & 0.835 \\,0.918,0.918,RESULT_VALUE,checked CATE table,thesis-writing/results/checked_cate_candidates.csv,0.918,NOT_APPLICABLE,GRU-D;GRU,PhysioNet 2012,MATCHED,NONE,"Sign, rounding, estimator, dataset, sampling condition, and prose/table agreement checked."
N0611,thesis-writing/thesis/chapters/10_results.tex,55,PhysioNet 2012 & GRU-D & 0.331 & 0.918 & 0.905 & 0.835 \\,0.905,0.905,RESULT_VALUE,checked CATE table,thesis-writing/results/checked_cate_candidates.csv,0.905,NOT_APPLICABLE,GRU-D;GRU,PhysioNet 2012,MATCHED,NONE,"Sign, rounding, estimator, dataset, sampling condition, and prose/table agreement checked."
N0612,thesis-writing/thesis/chapters/10_results.tex,55,PhysioNet 2012 & GRU-D & 0.331 & 0.918 & 0.905 & 0.835 \\,0.835,0.835,RESULT_VALUE,checked CATE table,thesis-writing/results/checked_cate_candidates.csv,0.835,NOT_APPLICABLE,GRU-D;GRU,PhysioNet 2012,MATCHED,NONE,"Sign, rounding, estimator, dataset, sampling condition, and prose/table agreement checked."
N0613,thesis-writing/thesis/chapters/10_results.tex,56,PhysioNet 2012 & TCN & 0.477 & 0.899 & 0.875 & 0.811 \\,2012,2012,DATASET_YEAR,approved dataset citation and naming convention,references.bib and catalog.csv,2012,NOT_APPLICABLE,TCN,PhysioNet 2012,SOURCE_SUPPORTED,NONE,Dataset year.
N0614,thesis-writing/thesis/chapters/10_results.tex,56,PhysioNet 2012 & TCN & 0.477 & 0.899 & 0.875 & 0.811 \\,0.477,0.477,RESULT_VALUE,checked CATE table,thesis-writing/results/checked_cate_candidates.csv,0.477,NOT_APPLICABLE,TCN,PhysioNet 2012,MATCHED,NONE,"Sign, rounding, estimator, dataset, sampling condition, and prose/table agreement checked."
N0615,thesis-writing/thesis/chapters/10_results.tex,56,PhysioNet 2012 & TCN & 0.477 & 0.899 & 0.875 & 0.811 \\,0.899,0.899,RESULT_VALUE,checked CATE table,thesis-writing/results/checked_cate_candidates.csv,0.899,NOT_APPLICABLE,TCN,PhysioNet 2012,MATCHED,NONE,"Sign, rounding, estimator, dataset, sampling condition, and prose/table agreement checked."
N0616,thesis-writing/thesis/chapters/10_results.tex,56,PhysioNet 2012 & TCN & 0.477 & 0.899 & 0.875 & 0.811 \\,0.875,0.875,RESULT_VALUE,checked CATE table,thesis-writing/results/checked_cate_candidates.csv,0.875,NOT_APPLICABLE,TCN,PhysioNet 2012,MATCHED,NONE,"Sign, rounding, estimator, dataset, sampling condition, and prose/table agreement checked."
N0617,thesis-writing/thesis/chapters/10_results.tex,56,PhysioNet 2012 & TCN & 0.477 & 0.899 & 0.875 & 0.811 \\,0.811,0.811,RESULT_VALUE,checked CATE table,thesis-writing/results/checked_cate_candidates.csv,0.811,NOT_APPLICABLE,TCN,PhysioNet 2012,MATCHED,NONE,"Sign, rounding, estimator, dataset, sampling condition, and prose/table agreement checked."
N0618,thesis-writing/thesis/chapters/10_results.tex,57,PhysioNet 2012 & SAnD & 0.436 & 0.914 & 0.886 & 0.820 \\,2012,2012,DATASET_YEAR,approved dataset citation and naming convention,references.bib and catalog.csv,2012,NOT_APPLICABLE,SAnD,PhysioNet 2012,SOURCE_SUPPORTED,NONE,Dataset year.
N0619,thesis-writing/thesis/chapters/10_results.tex,57,PhysioNet 2012 & SAnD & 0.436 & 0.914 & 0.886 & 0.820 \\,0.436,0.436,RESULT_VALUE,checked CATE table,thesis-writing/results/checked_cate_candidates.csv,0.436,NOT_APPLICABLE,SAnD,PhysioNet 2012,MATCHED,NONE,"Sign, rounding, estimator, dataset, sampling condition, and prose/table agreement checked."
N0620,thesis-writing/thesis/chapters/10_results.tex,57,PhysioNet 2012 & SAnD & 0.436 & 0.914 & 0.886 & 0.820 \\,0.914,0.914,RESULT_VALUE,checked CATE table,thesis-writing/results/checked_cate_candidates.csv,0.914,NOT_APPLICABLE,SAnD,PhysioNet 2012,MATCHED,NONE,"Sign, rounding, estimator, dataset, sampling condition, and prose/table agreement checked."
N0621,thesis-writing/thesis/chapters/10_results.tex,57,PhysioNet 2012 & SAnD & 0.436 & 0.914 & 0.886 & 0.820 \\,0.886,0.886,RESULT_VALUE,checked CATE table,thesis-writing/results/checked_cate_candidates.csv,0.886,NOT_APPLICABLE,SAnD,PhysioNet 2012,MATCHED,NONE,"Sign, rounding, estimator, dataset, sampling condition, and prose/table agreement checked."
N0622,thesis-writing/thesis/chapters/10_results.tex,57,PhysioNet 2012 & SAnD & 0.436 & 0.914 & 0.886 & 0.820 \\,0.820,0.820,RESULT_VALUE,checked CATE table,thesis-writing/results/checked_cate_candidates.csv,0.820,NOT_APPLICABLE,SAnD,PhysioNet 2012,MATCHED,NONE,"Sign, rounding, estimator, dataset, sampling condition, and prose/table agreement checked."
N0623,thesis-writing/thesis/chapters/10_results.tex,67,"For MIMIC-III, all nine archived means were positive. The largest mean was for \nolinkurl{LAT_CARDIAC_STRAIN} (0.220), followed by \nolinkurl{LAT_INFLAMMATION_SEPSIS} (0.161). The smallest were for \nolinkurl{LAT_METABOLIC_DERANGEMENT} (0.020) and \nolinkurl{LAT_SHOCK} (0.021). Figure~\ref{fig:results-mimic-forest-ranking} displays this source-exact ordering",0.220,0.220,SECTION_IDENTIFIER,reader-facing document structure,thesis-writing/thesis/chapters/10_results.tex,0.220,NOT_APPLICABLE,NOT_APPLICABLE,MIMIC-III,SOURCE_SUPPORTED,NONE,"Structural identifier, unless also audited in its result context."
N0624,thesis-writing/thesis/chapters/10_results.tex,67,"For MIMIC-III, all nine archived means were positive. The largest mean was for \nolinkurl{LAT_CARDIAC_STRAIN} (0.220), followed by \nolinkurl{LAT_INFLAMMATION_SEPSIS} (0.161). The smallest were for \nolinkurl{LAT_METABOLIC_DERANGEMENT} (0.020) and \nolinkurl{LAT_SHOCK} (0.021). Figure~\ref{fig:results-mimic-forest-ranking} displays this source-exact ordering",0.161,0.161,SECTION_IDENTIFIER,reader-facing document structure,thesis-writing/thesis/chapters/10_results.tex,0.161,NOT_APPLICABLE,NOT_APPLICABLE,MIMIC-III,SOURCE_SUPPORTED,NONE,"Structural identifier, unless also audited in its result context."
N0625,thesis-writing/thesis/chapters/10_results.tex,67,"For MIMIC-III, all nine archived means were positive. The largest mean was for \nolinkurl{LAT_CARDIAC_STRAIN} (0.220), followed by \nolinkurl{LAT_INFLAMMATION_SEPSIS} (0.161). The smallest were for \nolinkurl{LAT_METABOLIC_DERANGEMENT} (0.020) and \nolinkurl{LAT_SHOCK} (0.021). Figure~\ref{fig:results-mimic-forest-ranking} displays this source-exact ordering",0.020,0.020,SECTION_IDENTIFIER,reader-facing document structure,thesis-writing/thesis/chapters/10_results.tex,0.020,NOT_APPLICABLE,NOT_APPLICABLE,MIMIC-III,SOURCE_SUPPORTED,NONE,"Structural identifier, unless also audited in its result context."
