snapshot_id,artifact_type,file,line_or_context,exact_value,pre_edit_hash,post_edit_value,unchanged,authorized_formatting_exception,notes
S5.5-01149,table_source_line,thesis-writing/thesis/chapters/09_experimental_design.tex,line 94,"Predictive splits and checkpoint/export mapping & Training summaries, exports, wrappers & Split IDs and seeds, checkpoint hashes, producing commands, and copy record & Final prediction provenance incomplete & Per-export lineage \\",fe105893d9c3db3c9c4862eb0dedf6f04bdd3224320aa69e827bff3783c89687,"Predictive splits and checkpoint/export mapping & Training summaries, exports, wrappers & Split IDs and seeds, checkpoint hashes, producing commands, and copy record & Final prediction provenance incomplete & Per-export lineage \\",YES,NONE,Static frozen-content comparison; unchanged.
S5.5-01150,table_source_line,thesis-writing/thesis/chapters/09_experimental_design.tex,line 95,"Causal run configuration and artifacts & Run summaries, logs, workflow folders, schemas & Resolved configs, input/output hashes, copy history & Execution-supported but provenance incomplete & Per-run lineage \\",fe105893d9c3db3c9c4862eb0dedf6f04bdd3224320aa69e827bff3783c89687,"Causal run configuration and artifacts & Run summaries, logs, workflow folders, schemas & Resolved configs, input/output hashes, copy history & Execution-supported but provenance incomplete & Per-run lineage \\",YES,NONE,Static frozen-content comparison; unchanged.
S5.5-01151,table_source_line,thesis-writing/thesis/chapters/09_experimental_design.tex,line 96,Software environment & Active metadata collection and intended requirements & Producing environment for older final runs where absent & Version compatibility cannot be assumed & Producing-environment record \\,fe105893d9c3db3c9c4862eb0dedf6f04bdd3224320aa69e827bff3783c89687,Software environment & Active metadata collection and intended requirements & Producing environment for older final runs where absent & Version compatibility cannot be assumed & Producing-environment record \\,YES,NONE,Static frozen-content comparison; unchanged.
S5.5-01152,table_source_line,thesis-writing/thesis/chapters/09_experimental_design.tex,line 97,"Hardware environment & Limited device fields where archived & CPU, RAM, GPU, node, and OS details where absent & Hardware claims must remain incomplete & Producing-environment record \\",fe105893d9c3db3c9c4862eb0dedf6f04bdd3224320aa69e827bff3783c89687,"Hardware environment & Limited device fields where archived & CPU, RAM, GPU, node, and OS details where absent & Hardware claims must remain incomplete & Producing-environment record \\",YES,NONE,Static frozen-content comparison; unchanged.
S5.5-01153,table_source_line,thesis-writing/thesis/chapters/09_experimental_design.tex,line 98,Result checksums and prompt/clinical review & Result hashes plus partial source and prompt records & Prompt-run settings and clinical-review record & Review and artifact lineage remain incomplete & Human and clinical review \\,fe105893d9c3db3c9c4862eb0dedf6f04bdd3224320aa69e827bff3783c89687,Result checksums and prompt/clinical review & Result hashes plus partial source and prompt records & Prompt-run settings and clinical-review record & Review and artifact lineage remain incomplete & Human and clinical review \\,YES,NONE,Static frozen-content comparison; unchanged.
S5.5-01154,table_source_line,thesis-writing/thesis/chapters/09_experimental_design.tex,line 112,Item & Admission requirement & Evidence to validate \\,fe105893d9c3db3c9c4862eb0dedf6f04bdd3224320aa69e827bff3783c89687,Item & Admission requirement & Evidence to validate \\,YES,NONE,Static frozen-content comparison; unchanged.
S5.5-01155,table_source_line,thesis-writing/thesis/chapters/09_experimental_design.tex,line 116,Item & Admission requirement & Evidence to validate \\,fe105893d9c3db3c9c4862eb0dedf6f04bdd3224320aa69e827bff3783c89687,Item & Admission requirement & Evidence to validate \\,YES,NONE,Static frozen-content comparison; unchanged.
S5.5-01156,table_source_line,thesis-writing/thesis/chapters/09_experimental_design.tex,line 119,"1--3 & Identify producing run; identify dataset/model/estimator/sampling condition; locate source artifact & Run summary, manifest, and source path \\",fe105893d9c3db3c9c4862eb0dedf6f04bdd3224320aa69e827bff3783c89687,"1--3 & Identify producing run; identify dataset/model/estimator/sampling condition; locate source artifact & Run summary, manifest, and source path \\",YES,NONE,Static frozen-content comparison; unchanged.
S5.5-01157,table_source_line,thesis-writing/thesis/chapters/09_experimental_design.tex,line 120,"4--6 & Validate schema; exclude failed status; interpret source/status fields & Header/schema record, control CSV, report/log \\",fe105893d9c3db3c9c4862eb0dedf6f04bdd3224320aa69e827bff3783c89687,"4--6 & Validate schema; exclude failed status; interpret source/status fields & Header/schema record, control CSV, report/log \\",YES,NONE,Static frozen-content comparison; unchanged.
S5.5-01158,table_source_line,thesis-writing/thesis/chapters/09_experimental_design.tex,line 121,"7--9 & Document input/output relationship; label fallback; state estimand and population & Producing command/config, artifact metadata, methods approval \\",fe105893d9c3db3c9c4862eb0dedf6f04bdd3224320aa69e827bff3783c89687,"7--9 & Document input/output relationship; label fallback; state estimand and population & Producing command/config, artifact metadata, methods approval \\",YES,NONE,Static frozen-content comparison; unchanged.
S5.5-01159,table_source_line,thesis-writing/thesis/chapters/09_experimental_design.tex,line 122,10 & Keep unresolved limitations visible & Result manifest and recorded evidence boundaries \\,fe105893d9c3db3c9c4862eb0dedf6f04bdd3224320aa69e827bff3783c89687,10 & Keep unresolved limitations visible & Result manifest and recorded evidence boundaries \\,YES,NONE,Static frozen-content comparison; unchanged.
S5.5-01160,decimal,thesis-writing/thesis/chapters/10_results.tex,line 9,3.36,f831b65a48333edde4138869bbeae73f3b843b3d07618238ed65d8c1b0e61de8,3.36,YES,NONE,Static frozen-content comparison; unchanged.
S5.5-01161,decimal,thesis-writing/thesis/chapters/10_results.tex,line 47,0.348,f831b65a48333edde4138869bbeae73f3b843b3d07618238ed65d8c1b0e61de8,0.348,YES,NONE,Static frozen-content comparison; unchanged.
S5.5-01162,decimal,thesis-writing/thesis/chapters/10_results.tex,line 47,0.905,f831b65a48333edde4138869bbeae73f3b843b3d07618238ed65d8c1b0e61de8,0.905,YES,NONE,Static frozen-content comparison; unchanged.
S5.5-01163,decimal,thesis-writing/thesis/chapters/10_results.tex,line 47,0.869,f831b65a48333edde4138869bbeae73f3b843b3d07618238ed65d8c1b0e61de8,0.869,YES,NONE,Static frozen-content comparison; unchanged.
S5.5-01164,decimal,thesis-writing/thesis/chapters/10_results.tex,line 47,0.795,f831b65a48333edde4138869bbeae73f3b843b3d07618238ed65d8c1b0e61de8,0.795,YES,NONE,Static frozen-content comparison; unchanged.
S5.5-01165,decimal,thesis-writing/thesis/chapters/10_results.tex,line 48,0.386,f831b65a48333edde4138869bbeae73f3b843b3d07618238ed65d8c1b0e61de8,0.386,YES,NONE,Static frozen-content comparison; unchanged.
S5.5-01166,decimal,thesis-writing/thesis/chapters/10_results.tex,line 48,0.881,f831b65a48333edde4138869bbeae73f3b843b3d07618238ed65d8c1b0e61de8,0.881,YES,NONE,Static frozen-content comparison; unchanged.
S5.5-01167,decimal,thesis-writing/thesis/chapters/10_results.tex,line 48,0.840,f831b65a48333edde4138869bbeae73f3b843b3d07618238ed65d8c1b0e61de8,0.840,YES,NONE,Static frozen-content comparison; unchanged.
S5.5-01168,decimal,thesis-writing/thesis/chapters/10_results.tex,line 48,0.770,f831b65a48333edde4138869bbeae73f3b843b3d07618238ed65d8c1b0e61de8,0.770,YES,NONE,Static frozen-content comparison; unchanged.
S5.5-01169,decimal,thesis-writing/thesis/chapters/10_results.tex,line 49,0.404,f831b65a48333edde4138869bbeae73f3b843b3d07618238ed65d8c1b0e61de8,0.404,YES,NONE,Static frozen-content comparison; unchanged.
S5.5-01170,decimal,thesis-writing/thesis/chapters/10_results.tex,line 49,0.884,f831b65a48333edde4138869bbeae73f3b843b3d07618238ed65d8c1b0e61de8,0.884,YES,NONE,Static frozen-content comparison; unchanged.
S5.5-01171,decimal,thesis-writing/thesis/chapters/10_results.tex,line 49,0.841,f831b65a48333edde4138869bbeae73f3b843b3d07618238ed65d8c1b0e61de8,0.841,YES,NONE,Static frozen-content comparison; unchanged.
S5.5-01172,decimal,thesis-writing/thesis/chapters/10_results.tex,line 49,0.773,f831b65a48333edde4138869bbeae73f3b843b3d07618238ed65d8c1b0e61de8,0.773,YES,NONE,Static frozen-content comparison; unchanged.
S5.5-01173,decimal,thesis-writing/thesis/chapters/10_results.tex,line 50,0.414,f831b65a48333edde4138869bbeae73f3b843b3d07618238ed65d8c1b0e61de8,0.414,YES,NONE,Static frozen-content comparison; unchanged.
S5.5-01174,decimal,thesis-writing/thesis/chapters/10_results.tex,line 50,0.867,f831b65a48333edde4138869bbeae73f3b843b3d07618238ed65d8c1b0e61de8,0.867,YES,NONE,Static frozen-content comparison; unchanged.
S5.5-01175,decimal,thesis-writing/thesis/chapters/10_results.tex,line 50,0.823,f831b65a48333edde4138869bbeae73f3b843b3d07618238ed65d8c1b0e61de8,0.823,YES,NONE,Static frozen-content comparison; unchanged.
S5.5-01176,decimal,thesis-writing/thesis/chapters/10_results.tex,line 50,0.758,f831b65a48333edde4138869bbeae73f3b843b3d07618238ed65d8c1b0e61de8,0.758,YES,NONE,Static frozen-content comparison; unchanged.
S5.5-01177,decimal,thesis-writing/thesis/chapters/10_results.tex,line 51,0.409,f831b65a48333edde4138869bbeae73f3b843b3d07618238ed65d8c1b0e61de8,0.409,YES,NONE,Static frozen-content comparison; unchanged.
S5.5-01178,decimal,thesis-writing/thesis/chapters/10_results.tex,line 51,0.880,f831b65a48333edde4138869bbeae73f3b843b3d07618238ed65d8c1b0e61de8,0.880,YES,NONE,Static frozen-content comparison; unchanged.
S5.5-01179,decimal,thesis-writing/thesis/chapters/10_results.tex,line 51,0.836,f831b65a48333edde4138869bbeae73f3b843b3d07618238ed65d8c1b0e61de8,0.836,YES,NONE,Static frozen-content comparison; unchanged.
S5.5-01180,decimal,thesis-writing/thesis/chapters/10_results.tex,line 51,0.767,f831b65a48333edde4138869bbeae73f3b843b3d07618238ed65d8c1b0e61de8,0.767,YES,NONE,Static frozen-content comparison; unchanged.
S5.5-01181,decimal,thesis-writing/thesis/chapters/10_results.tex,line 53,0.341,f831b65a48333edde4138869bbeae73f3b843b3d07618238ed65d8c1b0e61de8,0.341,YES,NONE,Static frozen-content comparison; unchanged.
S5.5-01182,decimal,thesis-writing/thesis/chapters/10_results.tex,line 53,0.915,f831b65a48333edde4138869bbeae73f3b843b3d07618238ed65d8c1b0e61de8,0.915,YES,NONE,Static frozen-content comparison; unchanged.
S5.5-01183,decimal,thesis-writing/thesis/chapters/10_results.tex,line 53,0.877,f831b65a48333edde4138869bbeae73f3b843b3d07618238ed65d8c1b0e61de8,0.877,YES,NONE,Static frozen-content comparison; unchanged.
S5.5-01184,decimal,thesis-writing/thesis/chapters/10_results.tex,line 53,0.818,f831b65a48333edde4138869bbeae73f3b843b3d07618238ed65d8c1b0e61de8,0.818,YES,NONE,Static frozen-content comparison; unchanged.
S5.5-01185,decimal,thesis-writing/thesis/chapters/10_results.tex,line 54,0.397,f831b65a48333edde4138869bbeae73f3b843b3d07618238ed65d8c1b0e61de8,0.397,YES,NONE,Static frozen-content comparison; unchanged.
S5.5-01186,decimal,thesis-writing/thesis/chapters/10_results.tex,line 54,0.915,f831b65a48333edde4138869bbeae73f3b843b3d07618238ed65d8c1b0e61de8,0.915,YES,NONE,Static frozen-content comparison; unchanged.
S5.5-01187,decimal,thesis-writing/thesis/chapters/10_results.tex,line 54,0.897,f831b65a48333edde4138869bbeae73f3b843b3d07618238ed65d8c1b0e61de8,0.897,YES,NONE,Static frozen-content comparison; unchanged.
S5.5-01188,decimal,thesis-writing/thesis/chapters/10_results.tex,line 54,0.831,f831b65a48333edde4138869bbeae73f3b843b3d07618238ed65d8c1b0e61de8,0.831,YES,NONE,Static frozen-content comparison; unchanged.
S5.5-01189,decimal,thesis-writing/thesis/chapters/10_results.tex,line 55,0.331,f831b65a48333edde4138869bbeae73f3b843b3d07618238ed65d8c1b0e61de8,0.331,YES,NONE,Static frozen-content comparison; unchanged.
S5.5-01190,decimal,thesis-writing/thesis/chapters/10_results.tex,line 55,0.918,f831b65a48333edde4138869bbeae73f3b843b3d07618238ed65d8c1b0e61de8,0.918,YES,NONE,Static frozen-content comparison; unchanged.
S5.5-01191,decimal,thesis-writing/thesis/chapters/10_results.tex,line 55,0.905,f831b65a48333edde4138869bbeae73f3b843b3d07618238ed65d8c1b0e61de8,0.905,YES,NONE,Static frozen-content comparison; unchanged.
S5.5-01192,decimal,thesis-writing/thesis/chapters/10_results.tex,line 55,0.835,f831b65a48333edde4138869bbeae73f3b843b3d07618238ed65d8c1b0e61de8,0.835,YES,NONE,Static frozen-content comparison; unchanged.
S5.5-01193,decimal,thesis-writing/thesis/chapters/10_results.tex,line 56,0.477,f831b65a48333edde4138869bbeae73f3b843b3d07618238ed65d8c1b0e61de8,0.477,YES,NONE,Static frozen-content comparison; unchanged.
S5.5-01194,decimal,thesis-writing/thesis/chapters/10_results.tex,line 56,0.899,f831b65a48333edde4138869bbeae73f3b843b3d07618238ed65d8c1b0e61de8,0.899,YES,NONE,Static frozen-content comparison; unchanged.
S5.5-01195,decimal,thesis-writing/thesis/chapters/10_results.tex,line 56,0.875,f831b65a48333edde4138869bbeae73f3b843b3d07618238ed65d8c1b0e61de8,0.875,YES,NONE,Static frozen-content comparison; unchanged.
S5.5-01196,decimal,thesis-writing/thesis/chapters/10_results.tex,line 56,0.811,f831b65a48333edde4138869bbeae73f3b843b3d07618238ed65d8c1b0e61de8,0.811,YES,NONE,Static frozen-content comparison; unchanged.
S5.5-01197,decimal,thesis-writing/thesis/chapters/10_results.tex,line 57,0.436,f831b65a48333edde4138869bbeae73f3b843b3d07618238ed65d8c1b0e61de8,0.436,YES,NONE,Static frozen-content comparison; unchanged.
S5.5-01198,decimal,thesis-writing/thesis/chapters/10_results.tex,line 57,0.914,f831b65a48333edde4138869bbeae73f3b843b3d07618238ed65d8c1b0e61de8,0.914,YES,NONE,Static frozen-content comparison; unchanged.
S5.5-01199,decimal,thesis-writing/thesis/chapters/10_results.tex,line 57,0.886,f831b65a48333edde4138869bbeae73f3b843b3d07618238ed65d8c1b0e61de8,0.886,YES,NONE,Static frozen-content comparison; unchanged.
S5.5-01200,decimal,thesis-writing/thesis/chapters/10_results.tex,line 57,0.820,f831b65a48333edde4138869bbeae73f3b843b3d07618238ed65d8c1b0e61de8,0.820,YES,NONE,Static frozen-content comparison; unchanged.
S5.5-01201,decimal,thesis-writing/thesis/chapters/10_results.tex,line 67,0.220,f831b65a48333edde4138869bbeae73f3b843b3d07618238ed65d8c1b0e61de8,0.220,YES,NONE,Static frozen-content comparison; unchanged.
S5.5-01202,decimal,thesis-writing/thesis/chapters/10_results.tex,line 67,0.161,f831b65a48333edde4138869bbeae73f3b843b3d07618238ed65d8c1b0e61de8,0.161,YES,NONE,Static frozen-content comparison; unchanged.
S5.5-01203,decimal,thesis-writing/thesis/chapters/10_results.tex,line 67,0.020,f831b65a48333edde4138869bbeae73f3b843b3d07618238ed65d8c1b0e61de8,0.020,YES,NONE,Static frozen-content comparison; unchanged.
S5.5-01204,decimal,thesis-writing/thesis/chapters/10_results.tex,line 67,0.021,f831b65a48333edde4138869bbeae73f3b843b3d07618238ed65d8c1b0e61de8,0.021,YES,NONE,Static frozen-content comparison; unchanged.
S5.5-01205,decimal,thesis-writing/thesis/chapters/10_results.tex,line 72,0.34,f831b65a48333edde4138869bbeae73f3b843b3d07618238ed65d8c1b0e61de8,0.34,YES,NONE,Static frozen-content comparison; unchanged.
S5.5-01206,decimal,thesis-writing/thesis/chapters/10_results.tex,line 72,0.16,f831b65a48333edde4138869bbeae73f3b843b3d07618238ed65d8c1b0e61de8,0.16,YES,NONE,Static frozen-content comparison; unchanged.
S5.5-01207,decimal,thesis-writing/thesis/chapters/10_results.tex,line 83,0.178,f831b65a48333edde4138869bbeae73f3b843b3d07618238ed65d8c1b0e61de8,0.178,YES,NONE,Static frozen-content comparison; unchanged.
S5.5-01208,decimal,thesis-writing/thesis/chapters/10_results.tex,line 83,0.220,f831b65a48333edde4138869bbeae73f3b843b3d07618238ed65d8c1b0e61de8,0.220,YES,NONE,Static frozen-content comparison; unchanged.
S5.5-01209,decimal,thesis-writing/thesis/chapters/10_results.tex,line 84,0.472,f831b65a48333edde4138869bbeae73f3b843b3d07618238ed65d8c1b0e61de8,0.472,YES,NONE,Static frozen-content comparison; unchanged.
S5.5-01210,decimal,thesis-writing/thesis/chapters/10_results.tex,line 84,0.161,f831b65a48333edde4138869bbeae73f3b843b3d07618238ed65d8c1b0e61de8,0.161,YES,NONE,Static frozen-content comparison; unchanged.
S5.5-01211,decimal,thesis-writing/thesis/chapters/10_results.tex,line 85,0.241,f831b65a48333edde4138869bbeae73f3b843b3d07618238ed65d8c1b0e61de8,0.241,YES,NONE,Static frozen-content comparison; unchanged.
S5.5-01212,decimal,thesis-writing/thesis/chapters/10_results.tex,line 85,0.098,f831b65a48333edde4138869bbeae73f3b843b3d07618238ed65d8c1b0e61de8,0.098,YES,NONE,Static frozen-content comparison; unchanged.
S5.5-01213,decimal,thesis-writing/thesis/chapters/10_results.tex,line 86,0.363,f831b65a48333edde4138869bbeae73f3b843b3d07618238ed65d8c1b0e61de8,0.363,YES,NONE,Static frozen-content comparison; unchanged.
