artifact_id,result_family,planned_chapter_section,planned_table_or_figure_id,pipeline,dataset,model_or_estimator,sampling_condition,run_name,treatment_or_proxy,artifact_role,relative_path,recorded_absolute_path,file_type,file_size_bytes,sha256,row_count,column_count,column_names_or_schema_signature,image_width,image_height,producing_stage,producing_script,run_summary_path,log_path,configuration_path,configuration_available,configuration_hash,source_commit,source_commit_status,command_available,input_provenance_status,execution_status,artifact_status,duplicate_group,canonical_source,admission_status,provenance_class,caveat_codes,human_decision_required,notes
ART-00881,sensitivity,Chapter 10,,causal,physionet,LinearDML,original,outputs-physionet-linear,,archived_source,final-results/causal-outputs/outputs-physionet-linear/analyze_cate_results/LAT_INFLAMMATION_SEPSIS_BURDEN/LAT_INFLAMMATION_SEPSIS_BURDEN_benchmark_scores.csv,/truenas/home/kenzikob/causal-irregular-time-series/outputs-physionet-3/analyze_cate_results,csv,103,243920cbdebcaf9959139bf003a8b89f9389cc232faf514217bf532d203e6f5d,0,7,headers=rank|confounder|proxy_cf_y|proxy_cf_d|proxy_strength_score|selected_as_candidate|is_primary_candidate; duplicate_headers=False; duplicate_rows=False; parse=OK,,,analyze_cate_results,/truenas/home/kenzikob/causal-irregular-time-series/src/analyze_cate_results.py,final-results/causal-outputs/outputs-physionet-linear/run_summary.json,/truenas/home/kenzikob/causal-irregular-time-series/outputs-physionet-3/logs/06_analyze_cate_results.log,/truenas/home/kenzikob/causal-irregular-time-series/configs/physionet-global-variables-3.csv,False,,,MISSING,True,PROVENANCE_PARTIAL,success,present,SHA256-243920cbdebc,final-results/causal-outputs/outputs-mimic-forest-downsample/analyze_cate_results/LAT_INFLAMMATION_SEPSIS/LAT_INFLAMMATION_SEPSIS_benchmark_scores.csv,EXCLUDED_DUPLICATE,EXECUTION_SUPPORTED,HASH_EQUIVALENT_COPY,True,Generated from immutable ignored archive; external producing paths are not locally available.
ART-00882,sensitivity,Chapter 10,,causal,physionet,LinearDML,original,outputs-physionet-linear,,archived_source,final-results/causal-outputs/outputs-physionet-linear/analyze_cate_results/LAT_METABOLIC_DERANGEMENT/LAT_METABOLIC_DERANGEMENT_benchmark_report.txt,/truenas/home/kenzikob/causal-irregular-time-series/outputs-physionet-3/analyze_cate_results,txt,17657,c4d5da7d50d55b8db5a6e0412f96c2839e661f65f94b5192f7ad53b274af061a,,,text; parse=OK,,,analyze_cate_results,/truenas/home/kenzikob/causal-irregular-time-series/src/analyze_cate_results.py,final-results/causal-outputs/outputs-physionet-linear/run_summary.json,/truenas/home/kenzikob/causal-irregular-time-series/outputs-physionet-3/logs/06_analyze_cate_results.log,/truenas/home/kenzikob/causal-irregular-time-series/configs/physionet-global-variables-3.csv,False,,,MISSING,True,PROVENANCE_PARTIAL,success,present,,,ADMISSIBLE_WITH_QUALIFICATIONS,EXECUTION_SUPPORTED,ARCHIVE_COPY_PROVENANCE_PARTIAL,True,Generated from immutable ignored archive; external producing paths are not locally available.
ART-00883,sensitivity,Chapter 10,,causal,physionet,LinearDML,original,outputs-physionet-linear,,archived_source,final-results/causal-outputs/outputs-physionet-linear/analyze_cate_results/LAT_METABOLIC_DERANGEMENT/LAT_METABOLIC_DERANGEMENT_benchmark_scores.csv,/truenas/home/kenzikob/causal-irregular-time-series/outputs-physionet-3/analyze_cate_results,csv,401,cf8747467c356464d8812ef780f0ffbb95a102fbc3488fc195fdf8f1209e8953,3,7,headers=rank|confounder|proxy_cf_y|proxy_cf_d|proxy_strength_score|selected_as_candidate|is_primary_candidate; duplicate_headers=False; duplicate_rows=False; parse=OK,,,analyze_cate_results,/truenas/home/kenzikob/causal-irregular-time-series/src/analyze_cate_results.py,final-results/causal-outputs/outputs-physionet-linear/run_summary.json,/truenas/home/kenzikob/causal-irregular-time-series/outputs-physionet-3/logs/06_analyze_cate_results.log,/truenas/home/kenzikob/causal-irregular-time-series/configs/physionet-global-variables-3.csv,False,,,MISSING,True,PROVENANCE_PARTIAL,success,present,,,ADMISSIBLE_WITH_QUALIFICATIONS,EXECUTION_SUPPORTED,ARCHIVE_COPY_PROVENANCE_PARTIAL,True,Generated from immutable ignored archive; external producing paths are not locally available.
ART-00884,sensitivity,Chapter 10,,causal,physionet,LinearDML,original,outputs-physionet-linear,,archived_source,final-results/causal-outputs/outputs-physionet-linear/analyze_cate_results/LAT_METABOLIC_DERANGEMENT/LAT_METABOLIC_DERANGEMENT_sensitivity_contour.png,/truenas/home/kenzikob/causal-irregular-time-series/outputs-physionet-3/analyze_cate_results,png,96558,40fb6bf1bf5f104b8268e7d2a883bede787dce6ecfd8154d2c362b040487d6f0,,,PNG; direct_archived_figure=True,1365,978,analyze_cate_results,/truenas/home/kenzikob/causal-irregular-time-series/src/analyze_cate_results.py,final-results/causal-outputs/outputs-physionet-linear/run_summary.json,/truenas/home/kenzikob/causal-irregular-time-series/outputs-physionet-3/logs/06_analyze_cate_results.log,/truenas/home/kenzikob/causal-irregular-time-series/configs/physionet-global-variables-3.csv,False,,,MISSING,True,PROVENANCE_PARTIAL,success,present,SHA256-40fb6bf1bf5f,final-results/causal-outputs/outputs-physionet-forest/analyze_cate_results/LAT_METABOLIC_DERANGEMENT/LAT_METABOLIC_DERANGEMENT_sensitivity_contour.png,EXCLUDED_DUPLICATE,EXECUTION_SUPPORTED,HASH_EQUIVALENT_COPY,True,Generated from immutable ignored archive; external producing paths are not locally available.
ART-00885,sensitivity,Chapter 10,,causal,physionet,LinearDML,original,outputs-physionet-linear,,archived_source,final-results/causal-outputs/outputs-physionet-linear/analyze_cate_results/LAT_NEUROLOGIC_DYSFUNCTION/LAT_NEUROLOGIC_DYSFUNCTION_benchmark_report.txt,/truenas/home/kenzikob/causal-irregular-time-series/outputs-physionet-3/analyze_cate_results,txt,14350,e38c95b3f737c367f4861eeb62e268f4a6f915ba420304e95e4c335853ba88e6,,,text; parse=OK,,,analyze_cate_results,/truenas/home/kenzikob/causal-irregular-time-series/src/analyze_cate_results.py,final-results/causal-outputs/outputs-physionet-linear/run_summary.json,/truenas/home/kenzikob/causal-irregular-time-series/outputs-physionet-3/logs/06_analyze_cate_results.log,/truenas/home/kenzikob/causal-irregular-time-series/configs/physionet-global-variables-3.csv,False,,,MISSING,True,PROVENANCE_PARTIAL,success,present,,,ADMISSIBLE_WITH_QUALIFICATIONS,EXECUTION_SUPPORTED,ARCHIVE_COPY_PROVENANCE_PARTIAL,True,Generated from immutable ignored archive; external producing paths are not locally available.
ART-00886,sensitivity,Chapter 10,,causal,physionet,LinearDML,original,outputs-physionet-linear,,archived_source,final-results/causal-outputs/outputs-physionet-linear/analyze_cate_results/LAT_NEUROLOGIC_DYSFUNCTION/LAT_NEUROLOGIC_DYSFUNCTION_benchmark_scores.csv,/truenas/home/kenzikob/causal-irregular-time-series/outputs-physionet-3/analyze_cate_results,csv,103,243920cbdebcaf9959139bf003a8b89f9389cc232faf514217bf532d203e6f5d,0,7,headers=rank|confounder|proxy_cf_y|proxy_cf_d|proxy_strength_score|selected_as_candidate|is_primary_candidate; duplicate_headers=False; duplicate_rows=False; parse=OK,,,analyze_cate_results,/truenas/home/kenzikob/causal-irregular-time-series/src/analyze_cate_results.py,final-results/causal-outputs/outputs-physionet-linear/run_summary.json,/truenas/home/kenzikob/causal-irregular-time-series/outputs-physionet-3/logs/06_analyze_cate_results.log,/truenas/home/kenzikob/causal-irregular-time-series/configs/physionet-global-variables-3.csv,False,,,MISSING,True,PROVENANCE_PARTIAL,success,present,SHA256-243920cbdebc,final-results/causal-outputs/outputs-mimic-forest-downsample/analyze_cate_results/LAT_INFLAMMATION_SEPSIS/LAT_INFLAMMATION_SEPSIS_benchmark_scores.csv,EXCLUDED_DUPLICATE,EXECUTION_SUPPORTED,HASH_EQUIVALENT_COPY,True,Generated from immutable ignored archive; external producing paths are not locally available.
ART-00887,sensitivity,Chapter 10,,causal,physionet,LinearDML,original,outputs-physionet-linear,,archived_source,final-results/causal-outputs/outputs-physionet-linear/analyze_cate_results/LAT_RENAL_DYSFUNCTION/LAT_RENAL_DYSFUNCTION_benchmark_report.txt,/truenas/home/kenzikob/causal-irregular-time-series/outputs-physionet-3/analyze_cate_results,txt,17869,a6ba0dd6eaab22c49691a423db2cb9e85ef6c7b915a34f61debb39bd497e3de0,,,text; parse=OK,,,analyze_cate_results,/truenas/home/kenzikob/causal-irregular-time-series/src/analyze_cate_results.py,final-results/causal-outputs/outputs-physionet-linear/run_summary.json,/truenas/home/kenzikob/causal-irregular-time-series/outputs-physionet-3/logs/06_analyze_cate_results.log,/truenas/home/kenzikob/causal-irregular-time-series/configs/physionet-global-variables-3.csv,False,,,MISSING,True,PROVENANCE_PARTIAL,success,present,,,ADMISSIBLE_WITH_QUALIFICATIONS,EXECUTION_SUPPORTED,ARCHIVE_COPY_PROVENANCE_PARTIAL,True,Generated from immutable ignored archive; external producing paths are not locally available.
ART-00888,sensitivity,Chapter 10,,causal,physionet,LinearDML,original,outputs-physionet-linear,,archived_source,final-results/causal-outputs/outputs-physionet-linear/analyze_cate_results/LAT_RENAL_DYSFUNCTION/LAT_RENAL_DYSFUNCTION_benchmark_scores.csv,/truenas/home/kenzikob/causal-irregular-time-series/outputs-physionet-3/analyze_cate_results,csv,559,c7cf82defd16074415e34901d0e9d6a4ea8f846279eb0e4a834e7d76a61360fe,7,7,headers=rank|confounder|proxy_cf_y|proxy_cf_d|proxy_strength_score|selected_as_candidate|is_primary_candidate; duplicate_headers=False; duplicate_rows=False; parse=OK,,,analyze_cate_results,/truenas/home/kenzikob/causal-irregular-time-series/src/analyze_cate_results.py,final-results/causal-outputs/outputs-physionet-linear/run_summary.json,/truenas/home/kenzikob/causal-irregular-time-series/outputs-physionet-3/logs/06_analyze_cate_results.log,/truenas/home/kenzikob/causal-irregular-time-series/configs/physionet-global-variables-3.csv,False,,,MISSING,True,PROVENANCE_PARTIAL,success,present,,,ADMISSIBLE_WITH_QUALIFICATIONS,EXECUTION_SUPPORTED,ARCHIVE_COPY_PROVENANCE_PARTIAL,True,Generated from immutable ignored archive; external producing paths are not locally available.
ART-00889,sensitivity,Chapter 10,,causal,physionet,LinearDML,original,outputs-physionet-linear,,archived_source,final-results/causal-outputs/outputs-physionet-linear/analyze_cate_results/LAT_RENAL_DYSFUNCTION/LAT_RENAL_DYSFUNCTION_sensitivity_contour.png,/truenas/home/kenzikob/causal-irregular-time-series/outputs-physionet-3/analyze_cate_results,png,98937,5e8353978706e8296d411324303b0e792d4560c718fee61b5d21e5389c475f41,,,PNG; direct_archived_figure=True,1366,978,analyze_cate_results,/truenas/home/kenzikob/causal-irregular-time-series/src/analyze_cate_results.py,final-results/causal-outputs/outputs-physionet-linear/run_summary.json,/truenas/home/kenzikob/causal-irregular-time-series/outputs-physionet-3/logs/06_analyze_cate_results.log,/truenas/home/kenzikob/causal-irregular-time-series/configs/physionet-global-variables-3.csv,False,,,MISSING,True,PROVENANCE_PARTIAL,success,present,SHA256-5e8353978706,final-results/causal-outputs/outputs-physionet-forest/analyze_cate_results/LAT_RENAL_DYSFUNCTION/LAT_RENAL_DYSFUNCTION_sensitivity_contour.png,EXCLUDED_DUPLICATE,EXECUTION_SUPPORTED,HASH_EQUIVALENT_COPY,True,Generated from immutable ignored archive; external producing paths are not locally available.
ART-00890,sensitivity,Chapter 10,,causal,physionet,LinearDML,original,outputs-physionet-linear,,archived_source,final-results/causal-outputs/outputs-physionet-linear/analyze_cate_results/LAT_RESPIRATORY_FAILURE/LAT_RESPIRATORY_FAILURE_benchmark_report.txt,/truenas/home/kenzikob/causal-irregular-time-series/outputs-physionet-3/analyze_cate_results,txt,14337,a9bcf0234f1c1e39bff7fc74b79e447e5b15c7ec154fa5e53832dc9aba488136,,,text; parse=OK,,,analyze_cate_results,/truenas/home/kenzikob/causal-irregular-time-series/src/analyze_cate_results.py,final-results/causal-outputs/outputs-physionet-linear/run_summary.json,/truenas/home/kenzikob/causal-irregular-time-series/outputs-physionet-3/logs/06_analyze_cate_results.log,/truenas/home/kenzikob/causal-irregular-time-series/configs/physionet-global-variables-3.csv,False,,,MISSING,True,PROVENANCE_PARTIAL,success,present,,,ADMISSIBLE_WITH_QUALIFICATIONS,EXECUTION_SUPPORTED,ARCHIVE_COPY_PROVENANCE_PARTIAL,True,Generated from immutable ignored archive; external producing paths are not locally available.
ART-00891,sensitivity,Chapter 10,,causal,physionet,LinearDML,original,outputs-physionet-linear,,archived_source,final-results/causal-outputs/outputs-physionet-linear/analyze_cate_results/LAT_RESPIRATORY_FAILURE/LAT_RESPIRATORY_FAILURE_benchmark_scores.csv,/truenas/home/kenzikob/causal-irregular-time-series/outputs-physionet-3/analyze_cate_results,csv,103,243920cbdebcaf9959139bf003a8b89f9389cc232faf514217bf532d203e6f5d,0,7,headers=rank|confounder|proxy_cf_y|proxy_cf_d|proxy_strength_score|selected_as_candidate|is_primary_candidate; duplicate_headers=False; duplicate_rows=False; parse=OK,,,analyze_cate_results,/truenas/home/kenzikob/causal-irregular-time-series/src/analyze_cate_results.py,final-results/causal-outputs/outputs-physionet-linear/run_summary.json,/truenas/home/kenzikob/causal-irregular-time-series/outputs-physionet-3/logs/06_analyze_cate_results.log,/truenas/home/kenzikob/causal-irregular-time-series/configs/physionet-global-variables-3.csv,False,,,MISSING,True,PROVENANCE_PARTIAL,success,present,SHA256-243920cbdebc,final-results/causal-outputs/outputs-mimic-forest-downsample/analyze_cate_results/LAT_INFLAMMATION_SEPSIS/LAT_INFLAMMATION_SEPSIS_benchmark_scores.csv,EXCLUDED_DUPLICATE,EXECUTION_SUPPORTED,HASH_EQUIVALENT_COPY,True,Generated from immutable ignored archive; external producing paths are not locally available.
ART-00892,sensitivity,Chapter 10,,causal,physionet,LinearDML,original,outputs-physionet-linear,,archived_source,final-results/causal-outputs/outputs-physionet-linear/analyze_cate_results/LAT_SHOCK/LAT_SHOCK_benchmark_report.txt,/truenas/home/kenzikob/causal-irregular-time-series/outputs-physionet-3/analyze_cate_results,txt,17620,209417fb166547fb5bff8e61801e8ff566f417643ae8e0abe550ed4293729db4,,,text; parse=OK,,,analyze_cate_results,/truenas/home/kenzikob/causal-irregular-time-series/src/analyze_cate_results.py,final-results/causal-outputs/outputs-physionet-linear/run_summary.json,/truenas/home/kenzikob/causal-irregular-time-series/outputs-physionet-3/logs/06_analyze_cate_results.log,/truenas/home/kenzikob/causal-irregular-time-series/configs/physionet-global-variables-3.csv,False,,,MISSING,True,PROVENANCE_PARTIAL,success,present,,,ADMISSIBLE_WITH_QUALIFICATIONS,EXECUTION_SUPPORTED,ARCHIVE_COPY_PROVENANCE_PARTIAL,True,Generated from immutable ignored archive; external producing paths are not locally available.
ART-00893,sensitivity,Chapter 10,,causal,physionet,LinearDML,original,outputs-physionet-linear,,archived_source,final-results/causal-outputs/outputs-physionet-linear/analyze_cate_results/LAT_SHOCK/LAT_SHOCK_benchmark_scores.csv,/truenas/home/kenzikob/causal-irregular-time-series/outputs-physionet-3/analyze_cate_results,csv,467,f171733a4e0a6f1bb1379b14dbabfc0e5d611159875579a150c36b61978028ac,6,7,headers=rank|confounder|proxy_cf_y|proxy_cf_d|proxy_strength_score|selected_as_candidate|is_primary_candidate; duplicate_headers=False; duplicate_rows=False; parse=OK,,,analyze_cate_results,/truenas/home/kenzikob/causal-irregular-time-series/src/analyze_cate_results.py,final-results/causal-outputs/outputs-physionet-linear/run_summary.json,/truenas/home/kenzikob/causal-irregular-time-series/outputs-physionet-3/logs/06_analyze_cate_results.log,/truenas/home/kenzikob/causal-irregular-time-series/configs/physionet-global-variables-3.csv,False,,,MISSING,True,PROVENANCE_PARTIAL,success,present,,,ADMISSIBLE_WITH_QUALIFICATIONS,EXECUTION_SUPPORTED,ARCHIVE_COPY_PROVENANCE_PARTIAL,True,Generated from immutable ignored archive; external producing paths are not locally available.
ART-00894,sensitivity,Chapter 10,,causal,physionet,LinearDML,original,outputs-physionet-linear,,archived_source,final-results/causal-outputs/outputs-physionet-linear/analyze_cate_results/LAT_SHOCK/LAT_SHOCK_sensitivity_contour.png,/truenas/home/kenzikob/causal-irregular-time-series/outputs-physionet-3/analyze_cate_results,png,87294,627a5243919adebd1ce00b5c79845bc45f5f5da7e9c734290b78acb6abdb2fa7,,,PNG; direct_archived_figure=True,1365,978,analyze_cate_results,/truenas/home/kenzikob/causal-irregular-time-series/src/analyze_cate_results.py,final-results/causal-outputs/outputs-physionet-linear/run_summary.json,/truenas/home/kenzikob/causal-irregular-time-series/outputs-physionet-3/logs/06_analyze_cate_results.log,/truenas/home/kenzikob/causal-irregular-time-series/configs/physionet-global-variables-3.csv,False,,,MISSING,True,PROVENANCE_PARTIAL,success,present,,,ADMISSIBLE_WITH_QUALIFICATIONS,EXECUTION_SUPPORTED,ARCHIVE_COPY_PROVENANCE_PARTIAL,True,Generated from immutable ignored archive; external producing paths are not locally available.
ART-00895,sensitivity,Chapter 10,,causal,physionet,LinearDML,original,outputs-physionet-linear,,archived_source,final-results/causal-outputs/outputs-physionet-linear/analyze_cate_results/benchmark_summary.csv,/truenas/home/kenzikob/causal-irregular-time-series/outputs-physionet-3/analyze_cate_results,csv,3389,925b5af2691821b0b30dcacfa5bf35b3e8c0e6c2ca2d27e899928c562308737f,10,23,headers=row_id|treatment|model_type|estimator_class|RV|direct_rv|sensitivity_interval|sensitivity_interval_lb|sensitivity_interval_ub|direct_sensitivity_interval|direct_sensitivity_interval_lb|direct_sensitivity_interval_ub|direct_sensitivity_summary_available|proxy_primary_candidate|proxy_cf_y|proxy_cf_d|proxy_strength_score|proxy_robustness_ratio|selected_benchmark_confounder|real_benchmark_strength_score|robustness_ratio|analysis_rows|residual_rows; duplicate_headers=False; duplicate_rows=False; parse=OK,,,analyze_cate_results,/truenas/home/kenzikob/causal-irregular-time-series/src/analyze_cate_results.py,final-results/causal-outputs/outputs-physionet-linear/run_summary.json,/truenas/home/kenzikob/causal-irregular-time-series/outputs-physionet-3/logs/06_analyze_cate_results.log,/truenas/home/kenzikob/causal-irregular-time-series/configs/physionet-global-variables-3.csv,False,,,MISSING,True,PROVENANCE_PARTIAL,success,present,,,ADMISSIBLE_WITH_QUALIFICATIONS,EXECUTION_SUPPORTED,ARCHIVE_COPY_PROVENANCE_PARTIAL,True,Generated from immutable ignored archive; external producing paths are not locally available.
